#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415B99EB7
#Date Time: 2026-04-22 16:59:15.766.158.250
#Sample rate: 606.815Hz
#Samples: 16000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 600 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 / 1.2


#Everything except VN-100.
Time (s),Math 1 (A)
-12.6661437,0.003161806233098474
-12.66449575,0.00466103324363291
-12.6628478,0.00466103324363291
-12.66119985,0.006160260254168826
-12.6595519,0.006909873759433999
-12.65790395,0.00466103324363291
-12.656256,0.003911419738365693
-12.65460805,0.003161806233099156
-12.6529601,0.003161806233098474
-12.65131215,0.002412192727831257
-12.6496642,0.003161806233098474
-12.64801625,0.007659487264703261
-12.6463683,0.006909873759436044
-12.64472035,0.006160260254168826
-12.6430724,0.007659487264703261
-12.64142445,0.006909873759436044
-12.6397765,0.007659487264703261
-12.63812855,0.006160260254168826
-12.6364806,0.006909873759436044
-12.63483265,0.006160260254168826
-12.6331847,0.006909873759436044
-12.63153675,0.006160260254168826
-12.6298888,0.006160260254168826
-12.62824085,0.006909873759436044
-12.6265929,0.009158714275239177
-12.62494495,0.009158714275239177
-12.623297,0.006160260254168826
-12.62164905,0.004661033243634274
-12.6200011,0.00466103324363291
-12.61835315,0.003161806233098474
-12.6167052,0.003911419738365011
-12.61505725,0.00466103324363291
-12.6134093,0.00466103324363291
-12.61176135,0.003911419738365693
-12.6101134,0.003911419738365693
-12.60846545,0.00466103324363291
-12.6068175,0.007659487264703261
-12.60516955,0.007659487264703261
-12.6035216,0.00466103324363291
-12.60187365,0.001662579222564039
-12.6002257,0.003161806233098474
-12.59857775,0.00466103324363291
-12.5969298,0.005410646748901608
-12.59528185,0.005410646748901608
-12.5936339,0.005410646748901608
-12.59198595,0.005410646748901608
-12.590338,0.007659487264703261
-12.58869005,0.006160260254164735
-12.5870421,0.001662579222564039
-12.58539415,0.003161806233098474
-12.5837462,0.004661033243631547
-12.58209825,0.006160260254168826
-12.5804503,0.005410646748901608
-12.57880235,0.005410646748901608
-12.5771544,0.006160260254168826
-12.57550645,0.009158714275239177
-12.5738585,0.007659487264703261
-12.57221055,0.00466103324363291
-12.5705626,0.003911419738365693
-12.56891465,0.002412192727831257
-12.5672667,0.0009129657172968209
-12.56561875,0.003911419738365693
-12.5639708,0.00466103324363291
-12.56232285,0.003911419738365693
-12.5606749,0.003161806233098474
-12.55902695,0.003911419738365693
-12.557379,0.007659487264703261
-12.55573105,0.006160260254167462
-12.5540831,0.00466103324363291
-12.55243515,0.002412192727831257
-12.5507872,0.001662579222564721
-12.54913925,0.005410646748901608
-12.5474913,0.006160260254168826
-12.54584335,0.00541064674890229
-12.5441954,0.00466103324363291
-12.54254745,0.007659487264703261
-12.5408995,0.007659487264703261
-12.53925155,0.00466103324363291
-12.5376036,0.006160260254168826
-12.53595565,0.00466103324363291
-12.5343077,0.003161806233098474
-12.53265975,0.003911419738365693
-12.5310118,0.006160260254168826
-12.52936385,0.007659487264703261
-12.5277159,0.006909873759436044
-12.52606795,0.008409100769970479
-12.52442,0.009158714275239177
-12.52277205,0.003911419738365011
-12.5211241,0.003161806233098474
-12.51947615,0.001662579222564039
-12.5178282,0.001662579222564721
-12.51618025,0.002412192727831257
-12.5145323,0.00466103324363291
-12.51288435,0.003161806233099838
-12.5112364,0.003161806233098474
-12.50958845,0.003161806233098474
-12.5079405,0.004661033243631547
-12.50629255,0.005410646748901608
-12.5046446,0.005410646748901608
-12.50299665,0.005410646748901608
-12.5013487,0.005410646748901608
-12.49970075,0.003911419738365693
-12.4980528,0.003161806233098474
-12.49640485,0.003911419738365693
-12.4947569,0.003161806233098474
-12.49310895,0.00466103324363291
-12.491461,0.006909873759436044
-12.48981305,0.006909873759436044
-12.4881651,0.006160260254168826
-12.48651715,0.006160260254168826
-12.4848692,0.004661033243633592
-12.48322125,0.005410646748901608
-12.4815733,0.006160260254168826
-12.47992535,0.006909873759435362
-12.4782774,0.00466103324363291
-12.47662945,0.005410646748901608
-12.4749815,0.007659487264701216
-12.47333355,0.00466103324363291
-12.4716856,0.003911419738365693
-12.47003765,0.003911419738365693
-12.4683897,0.001662579222564039
-12.46674175,0.0009129657172968209
-12.4650938,0.00466103324363291
-12.46344585,0.00466103324363291
-12.4617979,0.003161806233098474
-12.46014995,0.003161806233098474
-12.458502,0.005410646748901608
-12.45685405,0.006909873759436044
-12.4552061,0.00466103324363291
-12.45355815,0.003911419738365693
-12.4519102,0.002412192727831257
-12.45026225,0.002412192727831257
-12.4486143,0.00466103324363291
-12.44696635,0.003911419738365693
-12.4453184,0.003911419738365693
-12.44367045,0.00466103324363291
-12.4420225,0.00466103324363291
-12.44037455,0.005410646748901608
-12.4387266,0.003161806233098474
-12.43707865,0.006160260254166099
-12.4354307,0.00466103324363291
-12.43378275,0.00466103324363291
-12.4321348,0.00466103324363291
-12.43048685,0.006160260254168826
-12.4288389,0.003161806233098474
-12.42719095,0.006160260254168826
-12.425543,0.007659487264703261
-12.42389505,0.008409100769970479
-12.4222471,0.003911419738365693
-12.42059915,0.003161806233098474
-12.4189512,0.002412192727831257
-12.41730325,0.002412192727831257
-12.4156553,0.006160260254168826
-12.41400735,0.004661033243634274
-12.4123594,0.006160260254168826
-12.41071145,0.005410646748901608
-12.4090635,0.005410646748901608
-12.40741555,0.008409100769970479
-12.4057676,0.009158714275239177
-12.40411965,0.003911419738370465
-12.4024717,0.003911419738365693
-12.40082375,0.003161806233098474
-12.3991758,0.005410646748901608
-12.39752785,0.003911419738365693
-12.3958799,0.00466103324363291
-12.39423195,0.006160260254168826
-12.392584,0.006909873759436044
-12.39093605,0.006160260254168826
-12.3892881,0.005410646748901608
-12.38764015,0.005410646748901608
-12.3859922,0.003161806233098474
-12.38434425,0.003911419738365693
-12.3826963,0.00466103324363291
-12.38104835,0.004661033243634274
-12.3794004,0.006160260254168826
-12.37775245,0.003161806233098474
-12.3761045,0.00466103324363291
-12.37445655,0.00466103324363291
-12.3728086,0.00466103324363291
-12.37116065,0.003161806233099838
-12.3695127,0.002412192727831257
-12.36786475,0.002412192727831257
-12.3662168,0.006909873759431953
-12.36456885,0.006909873759436044
-12.3629209,0.006909873759436044
-12.36127295,0.007659487264703261
-12.359625,0.007659487264703261
-12.35797705,0.005410646748901608
-12.3563291,0.003911419738365693
-12.35468115,0.003161806233098474
-12.3530332,0.001662579222564039
-12.35138525,0.003161806233098474
-12.3497373,0.00466103324363291
-12.34808935,0.006160260254168826
-12.3464414,0.003911419738365693
-12.34479345,0.003911419738365693
-12.3431455,0.003161806233105292
-12.34149755,0.01065794128577361
-12.3398496,0.008409100769970479
-12.33820165,0.006160260254170871
-12.3365537,0.006160260254168826
-12.33490575,0.003911419738365693
-12.3332578,0.00616026025416678
-12.33160985,0.006909873759436044
-12.3299619,0.006160260254168826
-12.32831395,0.003911419738365693
-12.326666,0.003911419738365693
-12.32501805,0.006160260254168826
-12.3233701,0.00466103324363291
-12.32172215,0.003161806233098474
-12.3200742,0.003911419738365693
-12.31842625,0.00466103324363291
-12.3167783,0.00466103324363291
-12.31513035,0.006909873759436044
-12.3134824,0.008409100769970479
-12.31183445,0.007659487264703261
-12.3101865,0.003911419738365693
-12.30853855,0.003911419738365693
-12.3068906,0.00466103324363291
-12.30524265,0.003911419738365693
-12.3035947,0.003911419738365693
-12.30194675,0.003161806233098474
-12.3002988,0.001662579222565402
-12.29865085,0.003161806233098474
-12.2970029,0.003161806233098474
-12.29535495,0.002412192727831938
-12.293707,0.00466103324363291
-12.29205905,0.005410646748901608
-12.2904111,0.006160260254168826
-12.28876315,0.001662579222564039
-12.2871152,0.006909873759436044
-12.28546725,0.006160260254168826
-12.2838193,0.003911419738365693
-12.28217135,0.006160260254168826
-12.2805234,0.003161806233098474
-12.27887545,0.003161806233098474
-12.2772275,0.001662579222564039
-12.27557955,0.00466103324363291
-12.2739316,0.00466103324363291
-12.27228365,0.006160260254165417
-12.2706357,0.002412192727831257
-12.26898775,0.002412192727831257
-12.2673398,0.0009129657172981843
-12.26569185,0.00466103324363291
-12.2640439,0.00466103324363291
-12.26239595,0.005410646748900926
-12.260748,0.007659487264703261
-12.25910005,0.007659487264703261
-12.2574521,0.006909873759436044
-12.25580415,0.006909873759436044
-12.2541562,0.005410646748901608
-12.25250825,0.00466103324363291
-12.2508603,0.00466103324363291
-12.24921235,0.005410646748901608
-12.2475644,0.006160260254168826
-12.24591645,0.003161806233098474
-12.2442685,0.00466103324363291
-12.24262055,0.006160260254168826
-12.2409726,0.006160260254168826
-12.23932465,0.005410646748900245
-12.2376767,0.003911419738365693
-12.23602875,0.001662579222564039
-12.2343808,0.006160260254170189
-12.23273285,0.007659487264703261
-12.2310849,0.006909873759436044
-12.22943695,0.004661033243634955
-12.227789,0.006909873759436044
-12.22614105,0.006909873759436044
-12.2244931,0.005410646748902972
-12.22284515,0.00466103324363291
-12.2211972,0.002412192727831257
-12.21954925,0.003911419738365693
-12.2179013,0.003161806233098474
-12.21625335,0.00466103324363291
-12.2146054,0.005410646748901608
-12.21295745,0.003911419738365693
-12.2113095,0.00466103324363291
-12.20966155,0.007659487264703261
-12.2080136,0.009158714275239177
-12.20636565,0.007659487264703261
-12.2047177,0.006909873759436044
-12.20306975,0.006160260254168826
-12.2014218,0.005410646748901608
-12.19977385,0.005410646748901608
-12.1981259,0.003911419738365693
-12.19647795,0.007659487264699171
-12.19483,0.003161806233098474
-12.19318205,0.003911419738365693
-12.1915341,0.006909873759433317
-12.18988615,0.006160260254168826
-12.1882382,0.005410646748901608
-12.18659025,0.005410646748901608
-12.1849423,0.005410646748901608
-12.18329435,0.00466103324363291
-12.1816464,0.003911419738365693
-12.17999845,0.005410646748901608
-12.1783505,0.00466103324363291
-12.17670255,0.003161806233098474
-12.1750546,0.005410646748901608
-12.17340665,0.008409100769970479
-12.1717587,0.003161806233098474
-12.17011075,0.001662579222564039
-12.1684628,0.001662579222564721
-12.16681485,0.002412192727831257
-12.1651669,0.003161806233098474
-12.16351895,0.006160260254170189
-12.161871,0.007659487264703261
-12.16022305,0.00466103324363291
-12.1585751,0.00466103324363291
-12.15692715,0.006160260254168826
-12.1552792,0.003161806233098474
-12.15363125,0.001662579222565402
-12.1519833,0.003161806233098474
-12.15033535,0.002412192727831257
-12.1486874,0.006160260254168826
-12.14703945,0.006160260254168826
-12.1453915,0.00466103324363291
-12.14374355,0.003161806233098474
-12.1420956,0.003161806233098474
-12.14044765,0.003911419738365693
-12.1387997,0.005410646748901608
-12.13715175,0.005410646748901608
-12.1355038,0.003161806233098474
-12.13385585,0.003911419738365693
-12.1322079,0.006160260254168826
-12.13055995,0.007659487264703261
-12.128912,0.007659487264703261
-12.12726405,0.007659487264703261
-12.1256161,0.00840910076996707
-12.12396815,0.00466103324363291
-12.1223202,0.003161806233098474
-12.12067225,0.003161806233098474
-12.1190243,0.003161806233098474
-12.11737635,0.001662579222564039
-12.1157284,0.003161806233098474
-12.11408045,0.005410646748901608
-12.1124325,0.00466103324363291
-12.11078455,0.005410646748901608
-12.1091366,0.00466103324363291
-12.10748865,0.006160260254168826
-12.1058407,0.003911419738365693
-12.10419275,0.003161806233098474
-12.1025448,0.00466103324363291
-12.10089685,0.003161806233098474
-12.0992489,0.00466103324363291
-12.09760095,0.006909873759435362
-12.095953,0.006160260254168826
-12.09430505,0.006160260254168826
-12.0926571,0.005410646748900245
-12.09100915,0.003911419738365693
-12.0893612,0.002412192727831257
-12.08771325,0.003161806233097792
-12.0860653,0.002412192727831257
-12.08441735,0.002412192727831257
-12.0827694,0.005410646748898881
-12.08112145,0.003911419738365693
-12.0794735,0.005410646748901608
-12.07782555,0.00466103324363291
-12.0761776,0.003911419738365693
-12.07452965,0.005410646748901608
-12.0728817,0.005410646748901608
-12.07123375,0.006160260254168826
-12.0695858,0.00466103324363291
-12.06793785,0.001662579222564039
-12.0662899,0.003161806233098474
-12.06464195,0.002412192727831257
-12.062994,0.003161806233098474
-12.06134605,0.003161806233098474
-12.0596981,0.002412192727831938
-12.05805015,0.003161806233098474
-12.0564022,0.005410646748901608
-12.05475425,0.005410646748902972
-12.0531063,0.006909873759436044
-12.05145835,0.00466103324363291
-12.0498104,0.003911419738366374
-12.04816245,0.00466103324363291
-12.0465145,0.005410646748901608
-12.04486655,0.003911419738365693
-12.0432186,0.005410646748901608
-12.04157065,0.005410646748901608
-12.0399227,0.00466103324363291
-12.03827475,0.00466103324363291
-12.0366268,0.00466103324363291
-12.03497885,0.005410646748901608
-12.0333309,0.00466103324363291
-12.03168295,0.003911419738365693
-12.030035,0.005410646748901608
-12.02838705,0.007659487264703261
-12.0267391,0.004661033243633592
-12.02509115,0.005410646748901608
-12.0234432,0.006160260254168826
-12.02179525,0.00466103324363291
-12.0201473,0.00466103324363291
-12.01849935,0.00466103324363291
-12.0168514,0.005410646748900926
-12.01520345,0.005410646748901608
-12.0135555,0.006160260254168826
-12.01190755,0.006909873759435362
-12.0102596,0.006909873759436044
-12.00861165,0.00466103324363291
-12.0069637,0.005410646748901608
-12.00531575,0.002412192727831257
-12.0036678,0.003161806233098474
-12.00201985,0.001662579222564039
-12.0003719,0.002412192727831257
-11.99872395,0.003161806233098474
-11.997076,0.005410646748901608
-11.99542805,0.008409100769970479
-11.9937801,0.006909873759436044
-11.99213215,0.006909873759436044
-11.9904842,0.008409100769970479
-11.98883625,0.006909873759433317
-11.9871883,0.003911419738365693
-11.98554035,0.006160260254168826
-11.9838924,0.003911419738366374
-11.98224445,0.00466103324363291
-11.9805965,0.00466103324363291
-11.97894855,0.00466103324363291
-11.9773006,0.003911419738365693
-11.97565265,0.005410646748901608
-11.9740047,0.006160260254168826
-11.97235675,0.00466103324363291
-11.9707088,0.001662579222564039
-11.96906085,0.00466103324363291
-11.9674129,0.005410646748901608
-11.96576495,0.002412192727831257
-11.964117,0.003161806233098474
-11.96246905,0.003161806233098474
-11.9608211,0.003161806233098474
-11.95917315,0.00466103324363291
-11.9575252,0.006160260254168826
-11.95587725,0.003911419738367056
-11.9542293,0.005410646748901608
-11.95258135,0.006160260254168826
-11.9509334,0.005410646748901608
-11.94928545,0.005410646748901608
-11.9476375,0.005410646748901608
-11.94598955,0.004661033243633592
-11.9443416,0.005410646748901608
-11.94269365,0.006160260254168826
-11.9410457,0.006909873759435362
-11.93939775,0.008409100769970479
-11.9377498,0.005410646748901608
-11.93610185,0.00466103324363291
-11.9344539,0.003161806233098474
-11.93280595,0.003911419738365693
-11.931158,0.005410646748901608
-11.92951005,0.006160260254168826
-11.9278621,0.005410646748901608
-11.92621415,0.005410646748901608
-11.9245662,0.006909873759436044
-11.92291825,0.006909873759436044
-11.9212703,0.003911419738365693
-11.91962235,0.003911419738365693
-11.9179744,0.001662579222567448
-11.91632645,0.005410646748901608
-11.9146785,0.006909873759436044
-11.91303055,0.006909873759433999
-11.9113826,0.00466103324363291
-11.90973465,0.00466103324363291
-11.9080867,0.006160260254167462
-11.90643875,0.005410646748901608
-11.9047908,0.00466103324363291
-11.90314285,0.006160260254168826
-11.9014949,0.006909873759436044
-11.89984695,0.005410646748901608
-11.898199,0.008409100769970479
-11.89655105,0.00466103324363291
-11.8949031,0.00466103324363291
-11.89325515,0.003161806233098474
-11.8916072,0.007659487264703261
-11.88995925,0.006160260254168826
-11.8883113,0.006160260254168826
-11.88666335,0.006160260254168826
-11.8850154,0.00541064674890229
-11.88336745,0.006160260254168826
-11.8817195,0.006160260254168826
-11.88007155,0.006909873759436726
-11.8784236,0.007659487264703261
-11.87677565,0.006909873759436044
-11.8751277,0.01065794128577021
-11.87347975,0.006909873759436044
-11.8718318,0.00466103324363291
-11.87018385,0.005410646748900926
-11.8685359,0.006160260254168826
-11.86688795,0.00466103324363291
-11.86524,0.007659487264703261
-11.86359205,0.006909873759436044
-11.8619441,0.006909873759436044
-11.86029615,0.006160260254168826
-11.8586482,0.009158714275239177
-11.85700025,0.009158714275239177
-11.8553523,0.003161806233098474
-11.85370435,0.003161806233098474
-11.8520564,0.002412192727831257
-11.85040845,0.003161806233098474
-11.8487605,0.005410646748901608
-11.84711255,0.003911419738366374
-11.8454646,0.00466103324363291
-11.84381665,0.00466103324363291
-11.8421687,0.003911419738369101
-11.84052075,0.007659487264703261
-11.8388728,0.003911419738365693
-11.83722485,0.004661033243632228
-11.8355769,0.003911419738365693
-11.83392895,0.003161806233098474
-11.832281,0.003911419738365693
-11.83063305,0.00466103324363291
-11.8289851,0.005410646748901608
-11.82733715,0.003161806233098474
-11.8256892,0.006160260254168826
-11.82404125,0.009158714275239177
-11.8223933,0.006909873759436044
-11.82074535,0.006160260254168826
-11.8190974,0.006160260254168826
-11.81744945,0.00466103324363291
-11.8158015,0.006909873759436044
-11.81415355,0.006909873759433317
-11.8125056,0.003911419738365693
-11.81085765,0.003911419738365693
-11.8092097,0.006160260254170871
-11.80756175,0.008409100769970479
-11.8059138,0.007659487264703261
-11.80426585,0.006160260254170189
-11.8026179,0.003161806233098474
-11.80096995,0.003161806233098474
-11.799322,0.003911419738365011
-11.79767405,0.002412192727831257
-11.7960261,0.002412192727831257
-11.79437815,0.003161806233098474
-11.7927302,0.005410646748901608
-11.79108225,0.007659487264703261
-11.7894343,0.007659487264703261
-11.78778635,0.006160260254168826
-11.7861384,0.00466103324363291
-11.78449045,0.005410646748901608
-11.7828425,0.006160260254168826
